NAME,TYPE,DESCRIPTION,PATH,HEIGHT,.MANF,.MANF_P#,.PARAM,.PARAM2,.VALUE,https://github.com/chilaboard/Altium-Library/raw/refs/heads/main/
MCP7940_SOP8,SCHLIB,"Real-Time Clock, I2C, 64B, BATT, alarm",AltiumSCHLIB/rtc.SchLib,,Microchip Technology,MCP7940NT-I/SN,"I2C, 64B, -40~85oC",1.8~5.5V,MCP7940,7/15/2024 8:38:38 AM
MCP7940_DIP8,SCHLIB,"Real-Time Clock, I2C, 64B, BATT, alarm",AltiumSCHLIB/rtc.SchLib,,Microchip Technology,MCP7940N-I/P,"I2C, 64B, -40~85oC",1.8~5.5V,MCP7940,7/15/2024 8:38:38 AM
MCP7940_DFN8,SCHLIB,"Real-Time Clock, I2C, 64B, BATT, alarm",AltiumSCHLIB/rtc.SchLib,,Microchip Technology,MCP7940MT-I/MNY,"I2C, 64B, -40~85oC",1.8~5.5V,MCP7940,7/15/2024 8:38:38 AM
M41T66_QFN16,SCHLIB,"Real-Time Clock, I2C, 16B, Alarm, 525nA@3V timekeeping",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T66Q6F,"I2C, 16B, -40~85oC",1.3~4.4V,M41T66,7/15/2024 8:38:38 AM
M41T65_QFN16,SCHLIB,"Real-Time Clock, I2C, 16B, Alarm",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T65Q6F,"I2C, 16B, -40~85oC",1.3~4.4V,M41T65,7/15/2024 8:38:38 AM
M41T64_QFN16,SCHLIB,"Real-Time Clock, I2C, 16B, Alarm",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T64Q6F,"I2C, 16B, -40~85oC",1.3~4.4V,M41T64,7/15/2024 8:38:38 AM
M41T62_QFN16,SCHLIB,"Real-Time Clock, I2C, 16B, Alarm",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T62Q6F,"I2C, 16B, -40~85oC",1.3~4.4V,M41T62,7/15/2024 8:38:38 AM
DS1337_SSOP8,SCHLIB,"Real-Time Clock, I2C",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1337U+,"I2C, -40~85oC",1.8~5.5V,DS1337,7/15/2024 8:38:38 AM
DS1307_SOP8C,SCHLIB,"Real-Time Clock, 64 X8, I2C, 56B, Batt",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1307Z+,"64 X8, I2C, 56B, Batt, 0~70oC",4.5~5.5V,DS1307,7/15/2024 8:38:38 AM
DS1307_DIP8C,SCHLIB,"Real-Time Clock, 64 X8, I2C, 56B, Batt",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1307+,"64 X8, I2C, 56B, Batt, 0~70oC",4.5~5.5V,DS1307,7/15/2024 8:38:38 AM
BQ32002_SOP8,SCHLIB,"Real-Time Clock, I2C, Batt",AltiumSCHLIB/rtc.SchLib,,Texas Instruments,BQ32002D,"I2C, Batt, -40~85oC",3~3.6V,BQ32002,7/15/2024 8:38:38 AM
BQ32000_SOP8,SCHLIB,"Real-Time Clock, I2C, Batt",AltiumSCHLIB/rtc.SchLib,,Texas Instruments,BQ32000D,"I2C, Batt, -40~85oC",3~3.6V,BQ32000,7/15/2024 8:38:38 AM
AB1815_QFN16,SCHLIB,"Real-Time Clock, SPI, 256B, Batt, 14nA/3V timekeeping",AltiumSCHLIB/rtc.SchLib,,ABRACON,AB1815-T3,"SPI, 256B, Batt, -40~85oC",1.5~3.6V,AB1815,7/15/2024 8:38:38 AM
AB1805_QFN16,SCHLIB,"Real-Time Clock, I2C, 256B, Batt, 14nA/3V timekeeping",AltiumSCHLIB/rtc.SchLib,,ABRACON,AB1805-T3,"I2C, 256B, Batt, -40~85oC",1.5~3.6V,AB0805,7/15/2024 8:38:38 AM
AB0815_QFN16,SCHLIB,"Real-Time Clock, SPI, 256B, Batt, 14nA/3V timekeeping",AltiumSCHLIB/rtc.SchLib,,ABRACON,AB0815-T3,"SPI, 256B, Batt, -40~85oC",1.5~3.6V,AB0815,7/15/2024 8:38:38 AM
AB0805_QFN16,SCHLIB,"Real-Time Clock, I2C, 256B, Batt, 14nA/3V timekeeping",AltiumSCHLIB/rtc.SchLib,,ABRACON,AB0805-T3,"I2C, 256B, Batt, -40~85oC",1.5~3.6V,AB0805,7/15/2024 8:38:38 AM
M41T82_SOP8,SCHLIB,"Real-Time Clock, I2C, 32B, BATT, alarm",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T82RM6F,"I2C, 32B, -40~85oC",2~5.5V,M41T82,7/15/2024 8:38:38 AM
M41T62_3215,SCHLIB,"Real-Time Clock, I2C, 16B, Alarm, +IntCryst",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T62LC6F,"I2C, 16B, +IntCryst, -40~85oC",1.3~4.4V,M41T62,7/15/2024 8:38:38 AM
DS1682_SOP8,SCHLIB,"Real-Time Clock, I2C, 10B-ROM, +IntCryst",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1682S+,"I2C, 10B-ROM, +IntCryst, -40~85oC",2.5~5.5V,DS1682,7/15/2024 8:38:38 AM
DS1347_DFN8,SCHLIB,"Real-Time Clock, SPI, 31B-SRAM, 400nA@2V timekeeping",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1347T+,"k, SPI, 31B-SRAM, 400nA@2V, -40~85oC",2~5.5V,DS1347,7/15/2024 8:38:38 AM
DS1337_SOP8,SCHLIB,"Real-Time Clock, I2C",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1337S+,"I2C, -40~85oC",1.8~5.5V,DS1337,7/15/2024 8:38:38 AM
DS1337_DIP8,SCHLIB,"Real-Time Clock, I2C",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1337+,"I2C, -40~85oC",1.8~5.5V,DS1337,7/15/2024 8:38:38 AM
DS1307_SOP8,SCHLIB,"Real-Time Clock, 64 X8, I2C, 56B, Batt",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1307ZN+,"64 X8, I2C, 56B, Batt, -40~85oC",4.5~5.5V,DS1307,7/15/2024 8:38:38 AM
DS1307_DIP8,SCHLIB,"Real-Time Clock, 64 X8, I2C, 56B, Batt",AltiumSCHLIB/rtc.SchLib,,Maxim Integrated,DS1307N+,"64 X8, I2C, 56B, Batt, -40~85oC",4.5~5.5V,DS1307,7/15/2024 8:38:38 AM
M41T0_SOP8,SCHLIB,"Real-Time Clock, I2C, 8B",AltiumSCHLIB/rtc.SchLib,,STMicroelectronics,M41T0M6F,"I2C, 8B, -40~85oC",2~5.5V,M41T0,7/15/2024 8:38:38 AM
PSNS_MPXA6115AC6,SCHLIB,"Sensor, pressure",AltiumSCHLIB/sensor.SchLib,,,MPXA6115AC6,,,MPXA6115AC6,7/15/2024 8:38:38 AM
PSNS_SPD030G,SCHLIB,"Sensor, pressure",AltiumSCHLIB/sensor.SchLib,,SMARTEC,SPD030G,,,SPD030G,7/15/2024 8:38:38 AM
SNS_USONIC,SCHLIB,"Sensor, Ultrasonic",AltiumSCHLIB/sensor.SchLib,,,400PT160,40KHz,,Ultrasonic,7/15/2024 8:38:38 AM
MQ-XB,SCHLIB,"SENSOR, GAS",AltiumSCHLIB/sensor.SchLib,,HANWEI,MQ-2B,,,MQ-2B,7/15/2024 8:38:38 AM
MQ-XA,SCHLIB,"SENSOR, GAS",AltiumSCHLIB/sensor.SchLib,,HANWEI,MQ-2A,,,MQ-2A,7/15/2024 8:38:38 AM
MQ-7B,SCHLIB,"SENSOR, GAS",AltiumSCHLIB/sensor.SchLib,,HANWEI,MQ-7B,,,MQ-7B,7/15/2024 8:38:38 AM
MQ-7A,SCHLIB,"SENSOR, GAS",AltiumSCHLIB/sensor.SchLib,,HANWEI,MQ-7A,,,MQ-7A,7/15/2024 8:38:38 AM
MG812,SCHLIB,"SENSOR, GAS, CO2",AltiumSCHLIB/sensor.SchLib,,Winsen,MG-812,"450mW, 60Ohm","5VH, -20~50oC",MG812,7/15/2024 8:38:38 AM
MG811,SCHLIB,"SENSOR, GAS, CO2",AltiumSCHLIB/sensor.SchLib,,Winsen,MG-811,"450mW, 60Ohm","5VH, -20~50oC",MG811,7/15/2024 8:38:38 AM
D204S,SCHLIB,"Sensor, Pyroelectric Infrared Radial",AltiumSCHLIB/sensor.SchLib,,PIR,D204S,,,PIR_D204S,7/15/2024 8:38:38 AM
D204B,SCHLIB,"Sensor, Pyroelectric Infrared Radial",AltiumSCHLIB/sensor.SchLib,,PIR,D204B,,,PIR_D204B,7/15/2024 8:38:38 AM
D203S,SCHLIB,"Sensor, Pyroelectric Infrared Radial",AltiumSCHLIB/sensor.SchLib,,PIR,D203S,,,PIR_D203S,7/15/2024 8:38:38 AM
D203B,SCHLIB,"Sensor, Pyroelectric Infrared Radial",AltiumSCHLIB/sensor.SchLib,,PIR,D203B,,,PIR_D203B,7/15/2024 8:38:38 AM
KXTJ3-1057_LGA-12,SCHLIB,"Sensor, Accelerometer Digital, I2C, ±2g/4g/8g/16g Tri-axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Kionix,KX122-1037-FR,±2g/4g/8g/16g,"1.7V to 3.6V, LGA-12",KXTJ3-1057,7/15/2024 8:38:38 AM
KX122-1037_LGA-12,SCHLIB,"Sensor, Accelerometer Digital, SPI/I2C, ±2g/4g/8g Tri-axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Kionix,KX122-1037-FR,±2g/4g/8g,1.7V to 3.6V,KX122-1037,7/15/2024 8:38:38 AM
ADXL335_LFCSP16,SCHLIB,"Sensor, Accelerometer, 3-Axis, +/-3g",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL335,+/-3g,1.8~3.6VCC,ADXL335,7/15/2024 8:38:38 AM
ADXL330_LFCSP16,SCHLIB,"Sensor, Accelerometer, 3-Axis, +/-3g",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL330K,+/-3g,1.8~3.6VCC,ADXL330,7/15/2024 8:38:38 AM
ADXL321_LFCSP16,SCHLIB,"Sensor, Accelerometer, Dual Axis, +/-18g, 3mg-resolution@50Hz",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL321JCP,"+/-18g, 3mg-resolution@50Hz",2.4~6VCC,ADXL321,7/15/2024 8:38:38 AM
MAG3110_DFN10,SCHLIB,"Sensor, MAGNETOMETER, 3-AXIS, DIGITAL 1.95-3.6V DFN10",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,FREESCALE SEMICONDUCTOR,MAG3110,PARAM,,MAG3112,7/15/2024 8:38:38 AM
ADXL346_LGA16,SCHLIB,"Sensor, Accelerometer Digital SPI/I2C Interface, 3-Axis, ±2g/±4g/±8g/±16g",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL346ACCZ,±2g/±4g/±8g/±16g,1.7~2.75VCC,ADXL346,7/15/2024 8:38:38 AM
ADXL345_LGA14,SCHLIB,"Sensor, Accelerometer Digital, 3-Axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL345,PARAM,,ADXL345,7/15/2024 8:38:38 AM
ADXL250_SOW14,SCHLIB,"Sensor, Accelerometer, Dual Axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL250AQC,PARAM,,ADXL250,7/15/2024 8:38:38 AM
ADXL202_SOW14,SCHLIB,"Sensor, Accelerometer, Dual Axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,"ADXL202AQC, ADXL202JQC",PARAM,3~5.5VCC,ADXL202,7/15/2024 8:38:38 AM
ADXL203_LCC8,SCHLIB,"Sensor, Accelerometer, Dual Axis",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Analog Devices,ADXL203CE,PARAM,3~6VCC,ADXL203,7/15/2024 8:38:38 AM
MMA7455LR1,SCHLIB,"Sensor, Accelerometer Digital, ±2g/±4g/±8g Three Axis Low-g",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,,,PARAM,2.4V to 3.6V,MMA7455,7/15/2024 8:38:38 AM
H3LIS331DL,SCHLIB,IMU  3-Axis ACCEL  I2C/SPI LGA,AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,ST,H3LIS331DL,3-Axis Accel ±400g,"2.16~3.6Vdd, -40+85°C",H3LIS331DL,7/15/2024 8:38:38 AM
ICM-20601,SCHLIB,IMU  6-Axis ACCEL/GYRO/TEMP I2C/SPI LGA,AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,InvenSense TDK,ICM-20601,"3-Axis Gyro  ±4000dps, 3-Axis Accel ±32g","1.7~3.45Vdd, -40+85°C",ICM-20601,7/15/2024 8:38:38 AM
MPU-9250,SCHLIB,IMU ACCEL/GYRO/MAG I2C 24LGA,AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,InvenSense,MPU-9250,PARAM,,MPU-9250,7/15/2024 8:38:38 AM
MPU-9150,SCHLIB,IMU ACCEL/GYRO/MAG I2C 24LGA,AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,InvenSense,MPU-9150,PARAM,,MPU-9150,7/15/2024 8:38:38 AM
MMA8451Q,SCHLIB,"Sensor, ACCELEROMETER, 3-AXIS DIG 14/8BIT 1.95-3.6V QFN16",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,FREESCALE SEMICONDUCTOR,MMA8451QT,PARAM,,MMA8451Q,7/15/2024 8:38:38 AM
ITG-3205,SCHLIB,"Sensor, 3-Axis GyroSensor",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,InvenSense,ITG-3205,PARAM,,ITG-3205,7/15/2024 8:38:38 AM
MPU6050,SCHLIB,IMU Accelerometer 3-Axis & Gyro,AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,InvenSense,,PARAM,,MPU6050,7/15/2024 8:38:38 AM
HMC5883,SCHLIB,"Sensor, Compass, I2C interface",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Honeywell,HMC5883,PARAM,,HMC5883,7/15/2024 8:38:38 AM
HMC1052,SCHLIB,"SENSOR,  MAGNETIC, 3-AXIS",AltiumSCHLIB/sensor_accel-gyro-compass.SchLib,,Honeywell,HMC1052,PARAM,,HMC1052,7/15/2024 8:38:38 AM
RES_SMD_SENS_10M_1206_VISHAY,SCHLIB,"RESISTOR, SMD, SENS, 0.01Ohm, 0.5W",AltiumSCHLIB/sensor_current.SchLib,,VISHAY,WSK1206R0100FEA18,"0.5W, -65~170oC",1%,10mOhm,7/15/2024 8:38:38 AM
RES_SMD_SENS_10M_1206_OHMITE,SCHLIB,"RESISTOR, SMD, SENS, 0.01Ohm, 0.5W",AltiumSCHLIB/sensor_current.SchLib,,Ohmite,LVM12FTR010E-TR,"0.5W, -55~155oC",1%,10mOhm,7/15/2024 8:38:38 AM
RES_SMD_SENS_10M_0805_VISHAY,SCHLIB,"RESISTOR, SMD, SENS, 0.01Ohm, 0.5W",AltiumSCHLIB/sensor_current.SchLib,,VISHAY,WSLP0805R0100FEA,"0.5W, -55~155oC",1%,10mOhm,7/15/2024 8:38:38 AM
RES_SMD_SENS_10M_0612_ROHM,SCHLIB,"RESISTOR, SMD, SENS, 0.01Ohm, 0.5W",AltiumSCHLIB/sensor_current.SchLib,,ROHM,LTR18EZPFU10L0,"0.5W, -55~155oC",1%,10mOhm,7/15/2024 8:38:38 AM
RES_SMD_SENS_Y14870R00500,SCHLIB,"RESISTOR, SMD, SENS, 0.005 OHM, 1W, 0.1%, 2512",AltiumSCHLIB/sensor_current.SchLib,,Vishay,Y14870R00500B9W,±0.1%,±15ppm/°C,0.005,7/15/2024 8:38:38 AM
RES_SMD_SENS_10M_0612_SUS,SCHLIB,"RESISTOR, SMD, SENS, 0.01Ohm, 0.75W",AltiumSCHLIB/sensor_current.SchLib,,SUSUMU,KRL1632E-M-R010-F-T5,"0.75W, -55~155oC",1%,10mOhm,7/15/2024 8:38:38 AM
RES_SMD_SENS_LVK25R005,SCHLIB,"RESISTOR, SMD, SENS, 0.005 OHM, 1W, 0.1%",AltiumSCHLIB/sensor_current.SchLib,,OHMITE,LVK25R005FER,±0.1%,±15ppm/°C,0.005,7/15/2024 8:38:38 AM
RES_SMD_SENS_WSL3637,SCHLIB,"RESISTOR, SMD, SENS, 0.01 OHM, 3W, 0.5%, 3637",AltiumSCHLIB/sensor_current.SchLib,,Vishay,WSL3637R0100FEA,±0.5%,±20ppm/°C,0.005,7/15/2024 8:38:38 AM
RES_SMD_SENS_LVK24,SCHLIB,"RESISTOR, SMD, SENS, 0.010 OHM, 1W, 0.1%",AltiumSCHLIB/sensor_current.SchLib,,OHMITE,LVK24R010DER,±0.1%,±15ppm/°C,0.010,7/15/2024 8:38:38 AM
RES_SMD_SENS_LVK20,SCHLIB,"RESISTOR, SMD, SENS, 0.020 OHM, 0.75W, 0.1%",AltiumSCHLIB/sensor_current.SchLib,,OHMITE,LVK20R020DER,±0.1%,±15ppm/°C,0.020,7/15/2024 8:38:38 AM
RES_SMD_SENS_LVK12,SCHLIB,"RESISTOR, SMD, SENS, 0.024 OHM, 0.5W, 0.1%",AltiumSCHLIB/sensor_current.SchLib,,OHMITE,LVK12R024FER,±0.1%,±15ppm/°C,0.024,7/15/2024 8:38:38 AM
ACS758-100_CBPFF,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT Linear, ±100A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS758LCB-100B-PFF,"-/+100A, 20mV/A","+5Vcc, 2.5Vo-Offset",ACS758,7/15/2024 8:38:38 AM
ACS758-50_CBPFF,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT Linear, ±50A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS758LCB-050B-PFF,"±50A, 20mV/A","+5Vcc, 2.5Vo-Offset",ACS758,7/15/2024 8:38:38 AM
ACS752-50_CBPFF,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT Linear, ±50A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS752SCA-050,"±50A, 20mV/A","+5Vcc, 2.5Vo-Offset",ACS752,7/15/2024 8:38:38 AM
DRV411_TSSOP20,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT",AltiumSCHLIB/sensor_current.SchLib,,ti,DRV411AIPWP,200kHz,2.7~5.5Vcc,DRV411,7/15/2024 8:38:38 AM
ACS712-30_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±30A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS712ELCTR-30A,"66mV/A, ±30A max, -40~85oC","5Vcc, 80KHz BW",ACS712,7/15/2024 8:38:38 AM
ACS712-20_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±20A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS712ELCTR-20A,"100mV/A, ±20A max, -40~85oC","5Vcc, 80KHz BW",ACS712,7/15/2024 8:38:38 AM
ACS712-05_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±5A",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS712ELCTR-05B,"66~185mV/A, ±5A max, -40~85oC","5Vcc, 80KHz BW",ACS712,7/15/2024 8:38:38 AM
ACHS-7123_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±30A",AltiumSCHLIB/sensor_current.SchLib,,Broadcom/Avago,ACHS-7123-000E,"66mV/A, ±30A max, -40~85oC","5Vcc, 80KHz BW",ACHS-7123,7/15/2024 8:38:38 AM
ACHS-7122_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±30A",AltiumSCHLIB/sensor_current.SchLib,,Broadcom/Avago,ACHS-7122-000E,"66mV/A, ±30A max, -40~85oC","5Vcc, 80KHz BW",ACHS-7122,7/15/2024 8:38:38 AM
ACHS-7121_SOP8,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT, ±10A",AltiumSCHLIB/sensor_current.SchLib,,Broadcom/Avago,ACHS-7121-000E,"185mV/A, ±10A max, -40~85oC","5Vcc, 80KHz BW",ACHS-7121,7/15/2024 8:38:38 AM
ACS714-20A,SCHLIB,"IC, CURRENT SENSOR, HALL EFFECT Linear, 1.2mO, Isolated",AltiumSCHLIB/sensor_current.SchLib,,Allegro,ACS714LLCTR-20A-T,±20A,,ACS714,7/15/2024 8:38:38 AM
UGN3503,SCHLIB,"Sensor, Hall Effect, Ratiometric, 5-Volt",AltiumSCHLIB/sensor_current.SchLib,,Allegro,UGN3503,,,UGN3503,7/15/2024 8:38:38 AM
EV76C661AC_CLCC48,SCHLIB,"CMOS Image sensor, 1.3MP, 5.3 µm square pixels",AltiumSCHLIB/sensor_image.SchLib,,E2V,EV76C661ACT-EQ,"1.3MP, 5.3 µm square pixels",3.3 and 1.8 Vcc,EV76C661AC,7/15/2024 8:38:38 AM
EV76C661AB_CLCC48,SCHLIB,"CMOS Image sensor, 1.3MP, 5.3 µm square pixels",AltiumSCHLIB/sensor_image.SchLib,,E2V,EV76C661ABT-EQ,"1.3MP, 5.3 µm square pixels, monochrome",3.3 and 1.8 Vcc,EV76C661AB,7/15/2024 8:38:38 AM
EV76C660AC_CLCC48,SCHLIB,"CMOS Image sensor, 1.3MP, 5.3 µm square pixels",AltiumSCHLIB/sensor_image.SchLib,,E2V,EV76C660ACT-EQ,"1.3MP, 5.3 µm square pixels",3.3 and 1.8 Vcc,EV76C660AC,7/15/2024 8:38:38 AM
EV76C660AB_CLCC48,SCHLIB,"CMOS Image sensor, 1.3MP, 5.3 µm square pixels",AltiumSCHLIB/sensor_image.SchLib,,E2V,EV76C660ABT-EQ,"1.3MP, 5.3 µm square pixels, monochrome",3.3 and 1.8 Vcc,EV76C660AB,7/15/2024 8:38:38 AM
TCD2564_WDIP22,SCHLIB,CCD Image sensor,AltiumSCHLIB/sensor_image.SchLib,,Toshiba,TCD2564DG,5400 elements x 3 lines,10VCC,TCD2564,7/15/2024 8:38:38 AM
AR0233AT_BGA80,SCHLIB,"CMOS Image sensor, 2.6MP, 1/2.5”",AltiumSCHLIB/sensor_image.SchLib,,ON semi,AR0233AT2C17XUEA0-DRBR-E,"2.6MP, 1/2.5”",3.3 and 1.8 Vcc,AR0233AT,7/15/2024 8:38:38 AM
IMX390_BGA96,SCHLIB,"CMOS Image sensor, 2.1MP",AltiumSCHLIB/sensor_image.SchLib,,Sony,IMX390CQV-W,2.1MP,3.3 and 1.8 Vcc,IMX390,7/15/2024 8:38:38 AM
AD9945_QFN32,SCHLIB,"CCD Processor, 12-Bit, 40MHz",AltiumSCHLIB/sensor_image.SchLib,,Analog Devices,AD9945KCPZ,"3wire, 40Msps,",3v,AD9945,7/15/2024 8:38:38 AM
PHM_TSOP95438_Heimdall,SCHLIB,IR Receiver Modules for Remote Control Systems,AltiumSCHLIB/sensor_light.SchLib,,VISHAY,TSOP95438,"38KHz, 25m Distance","2~3.6V, 10mW",TSOP95438,7/15/2024 8:38:38 AM
PHDIODE_TX_IR5308C,SCHLIB,"LED, Infrared Transmitter",AltiumSCHLIB/sensor_light.SchLib,,-,-,-,-,IR5308C,7/15/2024 8:38:38 AM
PHOTO_NPN_PT5308,SCHLIB,NPN Phototransistor,AltiumSCHLIB/sensor_light.SchLib,,,,,,PT5308,7/15/2024 8:38:38 AM
LIGHT_BH1730FVC,SCHLIB,"Sensor, Light, digital I2C, 0.001~100k lx",AltiumSCHLIB/sensor_light.SchLib,,ROHM,BH1730FVC,"0.001~100k lx, -40~85°C","2.4~3.6Vcc, I2C 1.65~VCC",BH1730FVC,7/15/2024 8:38:38 AM
LIGHT_BH1721FVC,SCHLIB,"Sensor, Light, digital I2C, 1~65k lx",AltiumSCHLIB/sensor_light.SchLib,,ROHM,BH1721FVC,"1~65k lx, -40~85°C","2.4~3.6Vcc, I2C 1.65~VCC",BH1721FVC,7/15/2024 8:38:38 AM
LIGHT_APDS-9960,SCHLIB,"Sensor, Light, I2C, RGB+clear+up/down/left/right",AltiumSCHLIB/sensor_light.SchLib,,AVAGO,APDS-9960,-40~85°C,"2.4~3.6Vcc, 3~4.5VLED",APDS-9960,7/15/2024 8:38:38 AM
PHDIODE_BPW34S,SCHLIB,"Photodiode, 2nA, 32Vr, 20ns, 60deg, 850nm",AltiumSCHLIB/sensor_light.SchLib,,"OSRAM, VISHAY","BPW34BS, BPW34S","2nA, 32Vr, 20ns","60deg, 850nm",BPW34,7/15/2024 8:38:38 AM
AFBR-5803-ATQZ,SCHLIB,"Fiber Optics, Transceiver Modules",AltiumSCHLIB/sensor_light.SchLib,,Broadcom,AFBR-5803-ATQZ,,,AFBR-5803-ATQZ,7/15/2024 8:38:38 AM
PHM_TSOP382XX,SCHLIB,IR Receiver Modules for Remote Control Systems,AltiumSCHLIB/sensor_light.SchLib,,VISHAY,TSOP38238,38KHz,"2.5~5.5V, 50mW",TSOP38238,7/15/2024 8:38:38 AM
PHM_TSOP348XX,SCHLIB,IR Receiver Modules for Remote Control Systems,AltiumSCHLIB/sensor_light.SchLib,,VISHAY,Tsop34838,38KHz,"2.5~5.5V, 50mW",Tsop34838,7/15/2024 8:38:38 AM
PHDIODE_S1223,SCHLIB,"Photodiode,",AltiumSCHLIB/sensor_light.SchLib,,HAMAMATSU,S1223,,960nm,S1223,7/15/2024 8:38:38 AM
PHDIODE_PH320,SCHLIB,"Photodiode, PIN, 4uA, 32Vr, 30ns, 940nm",AltiumSCHLIB/sensor_light.SchLib,,NEC,PH320,"4uA, 32Vr, 30ns",940nm,PH320,7/15/2024 8:38:38 AM
PHDIODE_PD638,SCHLIB,"Photodiode, PIN, 5nA, 32Vr, 50ns, 940nm",AltiumSCHLIB/sensor_light.SchLib,,Everlight,PD638B,"5nA, 32Vr, 50ns,",940nm,PD638,7/15/2024 8:38:38 AM
PHDIODE_BPW46,SCHLIB,"Photodiode, PIN, 2nA, 60Vr, 100ns, 900nm",AltiumSCHLIB/sensor_light.SchLib,,VISHAY,BPW46,"2nA, 60Vr, 100ns",900nm,BPW46,7/15/2024 8:38:38 AM
PHDIODE_BPW41,SCHLIB,"Photodiode, PIN, 2nA, 60Vr, 100ns, 950nm",AltiumSCHLIB/sensor_light.SchLib,,VISHAY,BPW41N,"2nA, 60Vr, 100ns",950nm,BPW41,7/15/2024 8:38:38 AM
PHDIODE_BPW34,SCHLIB,"Photodiode, 2nA, 32Vr, 20ns, 60deg, 850nm",AltiumSCHLIB/sensor_light.SchLib,,"OSRAM, VISHAY","BPW34B, BPW34","2nA, 32Vr, 20ns","60deg, 850nm",BPW34,7/15/2024 8:38:38 AM
PHDIODE_BPW21,SCHLIB,"Photodiode,",AltiumSCHLIB/sensor_light.SchLib,,VISHAY,BPW21R,,,BPW21,7/15/2024 8:38:38 AM
LIGHT_OPT3006,SCHLIB,"Sensor, Light, I2C, 0.01~83k lx",AltiumSCHLIB/sensor_light.SchLib,,Texas Instruments,OPT3006YMF,"0.01~83k lx, -40~85°C","1.6~3.6Vcc, 3~4.5VLED",OPT3006,7/15/2024 8:38:38 AM
PHTR_PNA2803,SCHLIB,"Phototransistor, NPN, Darlington,",AltiumSCHLIB/sensor_light.SchLib,,Panasonic,PNA2803,"20V, 30mA",,PNA2803,7/15/2024 8:38:38 AM
PHR_TCRT5000,SCHLIB,"PHOTO, Reflective Optical Sensor",AltiumSCHLIB/sensor_light.SchLib,,VISHAY,TCRT5000,,,TCRT5000,7/15/2024 8:38:38 AM
PHM_TSOP41XX,SCHLIB,IR Receiver Modules for Remote Control Systems,AltiumSCHLIB/sensor_light.SchLib,,VISHAY,TSOP4138,38KHz,"2.5~5.5V, 50mW",TSOP4138,7/15/2024 8:38:38 AM
